Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2019,7,27,2,15,21.5,0,0,0,15.600000000000001,0,0,0,69.24,100.10000000000001,0.15,985,1.6,N/A
2019,7,27,2,30,21.5,0,0,0,15.600000000000001,0,0,0,69.24,97.63,0.15,985,1.7000000000000002,N/A
2019,7,27,2,45,21.6,0,0,0,15.9,0,0,0,69.82000000000001,95.09,0.15,985,1.7000000000000002,N/A
2019,7,27,3,0,21.6,0,0,0,15.9,0,0,0,69.82000000000001,92.49,0.15,985,1.8,N/A
2019,7,27,3,15,22,0,0,0,15.9,0,0,0,68.14,89.4,0.15,985,1.9000000000000001,N/A
2019,7,27,3,30,22.400000000000002,19,143,27,15.9,19,143,27,66.5,86.91,0.15,985,1.9000000000000001,N/A
2019,7,27,3,45,22.8,32,262,59,15.9,32,262,59,65.26,84.24,0.15,985,2,N/A
2019,7,27,4,0,23.1,44,361,97,15.9,44,361,97,64.09,81.49,0.15,985,2.1,N/A
2019,7,27,4,15,23.900000000000002,54,442,140,15.9,54,442,140,61.09,78.69,0.15,985,2.1,N/A
2019,7,27,4,30,24.700000000000003,62,510,187,15.9,62,510,187,58.24,75.85000000000001,0.15,985,2,N/A
2019,7,27,4,45,25.5,69,570,235,15.3,69,570,235,53.11,72.98,0.15,985,1.9000000000000001,N/A
2019,7,27,5,0,26.3,75,617,285,15.3,75,617,285,50.67,70.08,0.15,985,1.9000000000000001,N/A
2019,7,27,5,15,27.1,81,656,335,15.3,81,656,335,48.35,67.17,0.15,985,1.8,N/A
2019,7,27,5,30,27.900000000000002,86,690,386,15.3,86,690,386,46.15,64.24,0.15,985,1.7000000000000002,N/A
2019,7,27,5,45,28.700000000000003,90,721,436,14.700000000000001,90,721,436,42.44,61.300000000000004,0.15,985,1.6,N/A
2019,7,27,6,0,29.5,94,746,485,14.700000000000001,94,746,485,40.53,58.35,0.15,985,1.5,N/A
2019,7,27,6,15,30.1,97,768,534,14.700000000000001,97,768,534,39.160000000000004,55.4,0.15,985,1.4000000000000001,N/A
2019,7,27,6,30,30.700000000000003,101,788,581,14.700000000000001,101,788,581,37.84,52.46,0.15,985,1.3,N/A
2019,7,27,6,45,31.3,103,806,627,14.4,103,806,627,35.95,49.52,0.15,985,1.2000000000000002,N/A
2019,7,27,7,0,31.900000000000002,106,821,670,14.4,106,821,670,34.75,46.6,0.15,985,1.1,N/A
2019,7,27,7,15,32.4,109,834,712,14.4,109,834,712,33.79,43.7,0.15,985,1.2000000000000002,N/A
2019,7,27,7,30,32.800000000000004,110,845,750,14.4,110,845,750,33.04,40.84,0.15,985,1.3,N/A
2019,7,27,7,45,33.300000000000004,112,856,786,14,112,856,786,31.17,38.02,0.15,985,1.4000000000000001,N/A
2019,7,27,8,0,33.7,114,865,820,14,114,865,820,30.490000000000002,35.25,0.15,985,1.5,N/A
2019,7,27,8,15,34,116,872,851,14,116,872,851,29.98,32.57,0.15,985,1.7000000000000002,N/A
2019,7,27,8,30,34.300000000000004,118,879,879,14,118,879,879,29.490000000000002,29.990000000000002,0.15,985,1.9000000000000001,N/A
2019,7,27,8,45,34.6,132,865,899,13.700000000000001,132,865,899,28.47,27.54,0.15,985,2.1,N/A
2019,7,27,9,0,34.800000000000004,133,870,920,13.700000000000001,133,870,920,28.13,25.26,0.15,984,2.2,N/A
2019,7,27,9,15,35,134,874,937,13.700000000000001,134,874,937,27.82,23.22,0.15,984,2.4000000000000004,N/A
2019,7,27,9,30,35.1,135,877,951,13.700000000000001,135,877,951,27.67,21.48,0.15,984,2.6,N/A
2019,7,27,9,45,35.300000000000004,136,878,960,13.5,136,878,960,27.02,20.11,0.15,984,2.8000000000000003,N/A
2019,7,27,10,0,35.4,136,880,967,13.5,136,880,967,26.87,19.21,0.15,984,3,N/A
2019,7,27,10,15,35.4,136,880,969,13.5,136,880,969,26.87,18.830000000000002,0.15,984,3.1,N/A
2019,7,27,10,30,35.5,136,882,970,13.5,136,882,970,26.72,19.01,0.15,984,3.3000000000000003,N/A
2019,7,27,10,45,35.5,136,880,965,13.3,136,880,965,26.41,19.740000000000002,0.15,984,3.4000000000000004,N/A
2019,7,27,11,0,35.5,136,878,956,13.3,136,878,956,26.41,20.96,0.15,984,3.6,N/A
2019,7,27,11,15,35.4,135,875,944,13.3,135,875,944,26.560000000000002,22.580000000000002,0.15,984,3.7,N/A
2019,7,27,11,30,35.4,134,872,928,13.3,134,872,928,26.560000000000002,24.53,0.15,984,3.8000000000000003,N/A
2019,7,27,11,45,35.300000000000004,147,846,902,13.100000000000001,147,846,902,26.36,26.73,0.15,984,3.9000000000000004,N/A
2019,7,27,12,0,35.2,145,840,879,13.100000000000001,145,840,879,26.5,29.13,0.15,984,4,N/A
2019,7,27,12,15,35.1,143,833,852,13.100000000000001,143,833,852,26.650000000000002,31.67,0.15,984,4.1000000000000005,N/A
2019,7,27,12,30,35,143,825,824,13.100000000000001,143,825,824,26.77,34.32,0.15,983,4.2,N/A
2019,7,27,12,45,34.800000000000004,139,822,794,12.8,139,822,794,26.64,37.06,0.15,983,4.2,N/A
2019,7,27,13,0,34.7,136,811,759,12.8,136,811,759,26.78,39.86,0.15,983,4.3,N/A
2019,7,27,13,15,34.4,133,799,720,12.8,133,799,720,27.23,42.72,0.15,983,4.4,N/A
2019,7,27,13,30,34.2,130,785,680,12.8,130,785,680,27.53,45.6,0.15,983,4.4,N/A
2019,7,27,13,45,34,124,775,638,12.600000000000001,124,775,638,27.36,48.52,0.15,983,4.4,N/A
2019,7,27,14,0,33.800000000000004,121,760,594,12.600000000000001,121,760,594,27.66,51.45,0.15,983,4.4,N/A
2019,7,27,14,15,33.5,116,740,547,12.600000000000001,116,740,547,28.13,54.4,0.15,983,4.4,N/A
2019,7,27,14,30,33.2,112,717,498,12.600000000000001,112,717,498,28.6,57.35,0.15,983,4.4,N/A
2019,7,27,14,45,33,105,697,450,12.4,105,697,450,28.62,60.300000000000004,0.15,983,4.4,N/A
2019,7,27,15,0,32.7,100,668,400,12.4,100,668,400,29.11,63.25,0.15,983,4.4,N/A
2019,7,27,15,15,32.300000000000004,94,633,350,12.4,94,633,350,29.77,66.18,0.15,983,4.2,N/A
2019,7,27,15,30,31.900000000000002,88,594,299,12.4,88,594,299,30.44,69.11,0.15,983,4.1000000000000005,N/A
2019,7,27,15,45,31.6,79,554,250,12.600000000000001,79,554,250,31.38,72.02,0.15,983,4,N/A
2019,7,27,16,0,31.200000000000003,71,499,201,12.600000000000001,71,499,201,32.1,74.9,0.15,983,3.8000000000000003,N/A
2019,7,27,16,15,30.6,62,434,154,12.600000000000001,62,434,154,33.21,77.75,0.15,983,3.5,N/A
2019,7,27,16,30,30,51,354,109,12.600000000000001,51,354,109,34.37,80.58,0.15,983,3.2,N/A
2019,7,27,16,45,29.400000000000002,39,267,70,13,39,267,70,36.64,83.35000000000001,0.15,983,2.9000000000000004,N/A
2019,7,27,17,0,28.8,25,159,36,13,25,159,36,37.93,86.06,0.15,983,2.5,N/A
2019,7,27,17,15,28.5,10,50,11,13,10,50,11,38.59,88.64,0.15,983,2.4000000000000004,N/A
2019,7,27,17,30,28.1,0,0,0,13.100000000000001,0,0,0,39.54,91.65,0.15,984,2.4000000000000004,N/A
2019,7,27,17,45,27.8,0,0,0,13.5,0,0,0,41.39,94.27,0.15,984,2.3000000000000003,N/A
2019,7,27,18,0,27.400000000000002,0,0,0,13.5,0,0,0,42.37,96.84,0.15,984,2.2,N/A
2019,7,27,18,15,27.200000000000003,0,0,0,13.5,0,0,0,42.86,99.34,0.15,984,2.2,N/A
2019,7,27,18,30,26.900000000000002,0,0,0,13.5,0,0,0,43.62,101.77,0.15,984,2.2,N/A
2019,7,27,18,45,26.700000000000003,0,0,0,14,0,0,0,45.480000000000004,104.12,0.15,984,2.1,N/A
2019,7,27,19,0,26.400000000000002,0,0,0,13.9,0,0,0,46.29,106.38,0.15,984,2.1,N/A
2019,7,27,19,15,26.200000000000003,0,0,0,13.9,0,0,0,46.84,108.53,0.15,984,2.1,N/A
2019,7,27,19,30,25.900000000000002,0,0,0,13.9,0,0,0,47.67,110.59,0.15,984,2.1,N/A
2019,7,27,19,45,25.700000000000003,0,0,0,14.4,0,0,0,49.57,112.52,0.15,984,2.1,N/A
2019,7,27,20,0,25.5,0,0,0,14.4,0,0,0,50.15,114.32000000000001,0.15,984,2.1,N/A
2019,7,27,20,15,25.3,0,0,0,14.4,0,0,0,50.75,115.98,0.15,984,2,N/A
2019,7,27,20,30,25.1,0,0,0,14.4,0,0,0,51.36,117.48,0.15,984,2,N/A
2019,7,27,20,45,24.900000000000002,0,0,0,14.600000000000001,0,0,0,52.88,118.82000000000001,0.15,984,1.9000000000000001,N/A
2019,7,27,21,0,24.6,0,0,0,14.600000000000001,0,0,0,53.84,119.99000000000001,0.15,984,1.9000000000000001,N/A
2019,7,27,21,15,24.5,0,0,0,14.600000000000001,0,0,0,54.160000000000004,120.97,0.15,984,1.8,N/A
2019,7,27,21,30,24.3,0,0,0,14.600000000000001,0,0,0,54.81,121.75,0.15,984,1.8,N/A
2019,7,27,21,45,24.1,0,0,0,14.8,0,0,0,55.94,122.32000000000001,0.15,984,1.8,N/A
2019,7,27,22,0,23.900000000000002,0,0,0,14.8,0,0,0,56.620000000000005,122.69,0.15,984,1.7000000000000002,N/A
2019,7,27,22,15,23.700000000000003,0,0,0,14.8,0,0,0,57.300000000000004,122.84,0.15,984,1.8,N/A
2019,7,27,22,30,23.5,0,0,0,14.8,0,0,0,57.99,122.77,0.15,984,1.8,N/A
2019,7,27,22,45,23.3,0,0,0,14.9,0,0,0,59.19,122.49000000000001,0.15,984,1.8,N/A
2019,7,27,23,0,23.200000000000003,0,0,0,14.9,0,0,0,59.54,121.99000000000001,0.15,984,1.8,N/A
2019,7,27,23,15,23.200000000000003,0,0,0,14.9,0,0,0,59.54,121.28,0.15,984,1.8,N/A
2019,7,27,23,30,23.200000000000003,0,0,0,14.9,0,0,0,59.54,120.38,0.15,984,1.8,N/A
2019,7,27,23,45,23.200000000000003,0,0,0,14.9,0,0,0,59.54,119.28,0.15,984,1.8,N/A
2019,7,28,0,0,22.400000000000002,0,0,0,15.200000000000001,0,0,0,63.730000000000004,118.01,0.15,984,1.9000000000000001,N/A
2019,7,28,0,15,22.3,0,0,0,15.200000000000001,0,0,0,64.11,116.56,0.15,984,1.9000000000000001,N/A
2019,7,28,0,30,22.1,0,0,0,15.200000000000001,0,0,0,64.9,114.96000000000001,0.15,984,1.9000000000000001,N/A
2019,7,28,0,45,21.900000000000002,0,0,0,15.5,0,0,0,67.14,113.21000000000001,0.15,984,1.9000000000000001,N/A
2019,7,28,1,0,21.8,0,0,0,15.5,0,0,0,67.55,111.32000000000001,0.15,984,1.9000000000000001,N/A
2019,7,28,1,15,21.6,0,0,0,15.5,0,0,0,68.38,109.32000000000001,0.15,984,1.9000000000000001,N/A
2019,7,28,1,30,21.5,0,0,0,15.5,0,0,0,68.8,107.2,0.15,984,1.9000000000000001,N/A
2019,7,28,1,45,21.3,0,0,0,15.9,0,0,0,71.39,104.98,0.15,984,1.9000000000000001,N/A
2019,7,28,2,0,21.200000000000003,0,0,0,15.9,0,0,0,71.83,102.66,0.15,984,1.9000000000000001,N/A
2019,7,28,2,15,21.200000000000003,0,0,0,15.9,0,0,0,71.83,100.26,0.15,984,1.9000000000000001,N/A
2019,7,28,2,30,21.200000000000003,0,0,0,15.9,0,0,0,71.83,97.79,0.15,984,1.9000000000000001,N/A
2019,7,28,2,45,21.3,0,0,0,16.3,0,0,0,73.18,95.25,0.15,984,2,N/A
2019,7,28,3,0,21.3,0,0,0,16.3,0,0,0,73.18,92.64,0.15,984,2,N/A
2019,7,28,3,15,21.700000000000003,0,0,0,16.3,0,0,0,71.42,89.53,0.15,984,2.2,N/A
2019,7,28,3,30,22.1,19,146,26,16.3,19,146,26,69.7,87.05,0.15,984,2.3000000000000003,N/A
2019,7,28,3,45,22.5,32,276,59,16.5,32,276,59,69,84.38,0.15,984,2.4000000000000004,N/A
2019,7,28,4,0,22.900000000000002,43,379,98,16.5,43,379,98,67.42,81.62,0.15,985,2.6,N/A
2019,7,28,4,15,23.700000000000003,53,462,142,16.6,53,462,142,64.26,78.82000000000001,0.15,985,2.5,N/A
2019,7,28,4,30,24.400000000000002,61,531,190,16.6,61,531,190,61.620000000000005,75.98,0.15,985,2.5,N/A
2019,7,28,4,45,25.200000000000003,66,602,241,16.2,66,602,241,57.6,73.11,0.15,985,2.5,N/A
2019,7,28,5,0,26,72,649,292,16.2,72,649,292,54.94,70.21000000000001,0.15,985,2.4000000000000004,N/A
2019,7,28,5,15,26.8,78,688,344,16.2,78,688,344,52.42,67.29,0.15,985,2.3000000000000003,N/A
2019,7,28,5,30,27.5,82,722,394,16.3,82,722,394,50.32,64.36,0.15,985,2.3000000000000003,N/A
2019,7,28,5,45,28.3,84,759,447,15.200000000000001,84,759,447,44.82,61.42,0.15,985,2.2,N/A
2019,7,28,6,0,29.1,88,784,498,15.200000000000001,88,784,498,42.800000000000004,58.47,0.15,985,2.1,N/A
2019,7,28,6,15,29.700000000000003,91,805,547,15.200000000000001,91,805,547,41.35,55.52,0.15,985,2.1,N/A
2019,7,28,6,30,30.400000000000002,94,824,595,15.200000000000001,94,824,595,39.72,52.58,0.15,985,2.1,N/A
2019,7,28,6,45,31,95,845,643,13.600000000000001,95,845,643,34.550000000000004,49.64,0.15,985,2,N/A
2019,7,28,7,0,31.6,98,860,687,13.600000000000001,98,860,687,33.4,46.730000000000004,0.15,985,2,N/A
2019,7,28,7,15,32.1,100,872,729,13.600000000000001,100,872,729,32.47,43.83,0.15,985,2.1,N/A
2019,7,28,7,30,32.5,102,883,769,13.5,102,883,769,31.720000000000002,40.97,0.15,984,2.2,N/A
2019,7,28,7,45,33,102,896,807,12.200000000000001,102,896,807,28.21,38.15,0.15,984,2.3000000000000003,N/A
2019,7,28,8,0,33.5,104,904,841,12.200000000000001,104,904,841,27.43,35.4,0.15,984,2.4000000000000004,N/A
2019,7,28,8,15,33.800000000000004,105,911,872,12.200000000000001,105,911,872,26.98,32.72,0.15,984,2.5,N/A
2019,7,28,8,30,34.1,107,917,900,12.200000000000001,107,917,900,26.53,30.150000000000002,0.15,984,2.6,N/A
2019,7,28,8,45,34.4,108,921,924,11.200000000000001,108,921,924,24.47,27.71,0.15,984,2.7,N/A
2019,7,28,9,0,34.7,109,926,945,11.200000000000001,109,926,945,24.07,25.44,0.15,984,2.8000000000000003,N/A
2019,7,28,9,15,34.9,110,926,960,11.200000000000001,110,926,960,23.8,23.41,0.15,984,2.8000000000000003,N/A
2019,7,28,9,30,35.1,111,929,974,11.200000000000001,111,929,974,23.54,21.68,0.15,984,2.9000000000000004,N/A
2019,7,28,9,45,35.2,111,932,984,10.5,111,932,984,22.37,20.330000000000002,0.15,984,3,N/A
2019,7,28,10,0,35.4,111,933,991,10.5,111,933,991,22.13,19.43,0.15,984,3.1,N/A
2019,7,28,10,15,35.5,111,933,993,10.5,111,933,993,21.990000000000002,19.06,0.15,983,3.2,N/A
2019,7,28,10,30,35.6,111,933,992,10.5,111,933,992,21.87,19.240000000000002,0.15,983,3.3000000000000003,N/A
2019,7,28,10,45,35.7,111,932,987,10.200000000000001,111,932,987,21.23,19.96,0.15,983,3.4000000000000004,N/A
2019,7,28,11,0,35.800000000000004,111,930,978,10.200000000000001,111,930,978,21.12,21.17,0.15,983,3.5,N/A
2019,7,28,11,15,35.800000000000004,110,925,963,10.200000000000001,110,925,963,21.12,22.78,0.15,983,3.5,N/A
2019,7,28,11,30,35.800000000000004,110,922,947,10.200000000000001,110,922,947,21.12,24.72,0.15,983,3.6,N/A
2019,7,28,11,45,35.800000000000004,115,907,924,10,115,907,924,20.94,26.91,0.15,983,3.7,N/A
2019,7,28,12,0,35.800000000000004,114,902,901,10,114,902,901,20.94,29.29,0.15,983,3.8000000000000003,N/A
2019,7,28,12,15,35.7,113,896,874,10,113,896,874,21.06,31.830000000000002,0.15,983,3.9000000000000004,N/A
2019,7,28,12,30,35.5,111,889,844,10,111,889,844,21.29,34.47,0.15,983,4,N/A
2019,7,28,12,45,35.4,109,878,809,10.100000000000001,109,878,809,21.490000000000002,37.21,0.15,983,4,N/A
2019,7,28,13,0,35.300000000000004,107,869,773,10.100000000000001,107,869,773,21.61,40,0.15,983,4.1000000000000005,N/A
2019,7,28,13,15,35.1,106,858,735,10.100000000000001,106,858,735,21.85,42.85,0.15,983,4.2,N/A
2019,7,28,13,30,34.800000000000004,104,846,694,10.100000000000001,104,846,694,22.22,45.74,0.15,983,4.2,N/A
2019,7,28,13,45,34.6,101,832,651,10.3,101,832,651,22.76,48.65,0.15,983,4.3,N/A
2019,7,28,14,0,34.4,98,814,604,10.3,98,814,604,23.01,51.58,0.15,983,4.3,N/A
2019,7,28,14,15,34.1,95,795,556,10.3,95,795,556,23.400000000000002,54.53,0.15,983,4.3,N/A
2019,7,28,14,30,33.7,91,775,508,10.3,91,775,508,23.93,57.480000000000004,0.15,983,4.3,N/A
2019,7,28,14,45,33.4,87,752,458,10.700000000000001,87,752,458,24.94,60.43,0.15,983,4.3,N/A
2019,7,28,15,0,33.1,83,721,406,10.700000000000001,83,721,406,25.39,63.38,0.15,984,4.2,N/A
2019,7,28,15,15,32.6,79,689,355,10.700000000000001,79,689,355,26.11,66.32000000000001,0.15,984,4.1000000000000005,N/A
2019,7,28,15,30,32.2,73,652,305,10.700000000000001,73,652,305,26.7,69.24,0.15,984,3.9000000000000004,N/A
2019,7,28,15,45,31.700000000000003,67,611,254,11.4,67,611,254,28.830000000000002,72.15,0.15,984,3.7,N/A
2019,7,28,16,0,31.3,61,558,205,11.4,61,558,205,29.48,75.04,0.15,984,3.5,N/A
2019,7,28,16,15,30.5,53,492,157,11.4,53,492,157,30.86,77.89,0.15,984,3.2,N/A
2019,7,28,16,30,29.700000000000003,45,414,111,11.4,45,414,111,32.3,80.72,0.15,984,2.8000000000000003,N/A
2019,7,28,16,45,29,34,324,71,12.200000000000001,34,324,71,35.57,83.49,0.15,984,2.4000000000000004,N/A
2019,7,28,17,0,28.200000000000003,23,205,36,12.200000000000001,23,205,36,37.25,86.2,0.15,984,2.1,N/A
2019,7,28,17,15,27.8,10,71,12,12.200000000000001,10,71,12,38.13,88.77,0.15,984,2,N/A
2019,7,28,17,30,27.5,0,0,0,12.200000000000001,0,0,0,38.800000000000004,91.8,0.15,984,1.9000000000000001,N/A
2019,7,28,17,45,27.1,0,0,0,12.8,0,0,0,41.35,94.43,0.15,985,1.8,N/A
2019,7,28,18,0,26.8,0,0,0,12.8,0,0,0,42.08,97,0.15,985,1.8,N/A
2019,7,28,18,15,26.5,0,0,0,12.8,0,0,0,42.83,99.51,0.15,985,1.7000000000000002,N/A
2019,7,28,18,30,26.200000000000003,0,0,0,12.8,0,0,0,43.59,101.94,0.15,985,1.6,N/A
2019,7,28,18,45,26,0,0,0,13.4,0,0,0,45.75,104.3,0.15,985,1.6,N/A
2019,7,28,19,0,25.700000000000003,0,0,0,13.4,0,0,0,46.57,106.56,0.15,985,1.5,N/A
2019,7,28,19,15,25.5,0,0,0,13.4,0,0,0,47.12,108.72,0.15,985,1.4000000000000001,N/A
2019,7,28,19,30,25.3,0,0,0,13.4,0,0,0,47.68,110.78,0.15,985,1.4000000000000001,N/A
2019,7,28,19,45,25.1,0,0,0,13.9,0,0,0,49.69,112.71000000000001,0.15,985,1.3,N/A
2019,7,28,20,0,24.900000000000002,0,0,0,13.9,0,0,0,50.29,114.52,0.15,985,1.3,N/A
2019,7,28,20,15,24.700000000000003,0,0,0,13.9,0,0,0,50.89,116.19,0.15,985,1.2000000000000002,N/A
2019,7,28,20,30,24.6,0,0,0,13.9,0,0,0,51.19,117.7,0.15,985,1.1,N/A
2019,7,28,20,45,24.5,0,0,0,14.200000000000001,0,0,0,52.63,119.04,0.15,985,1.1,N/A
2019,7,28,21,0,24.3,0,0,0,14.200000000000001,0,0,0,53.26,120.21000000000001,0.15,985,1,N/A
2019,7,28,21,15,24.3,0,0,0,14.200000000000001,0,0,0,53.26,121.19,0.15,985,1,N/A
2019,7,28,21,30,24.3,0,0,0,14.200000000000001,0,0,0,53.26,121.97,0.15,985,1,N/A
2019,7,28,21,45,24.200000000000003,0,0,0,14.3,0,0,0,54.01,122.55,0.15,985,0.9,N/A
2019,7,28,22,0,24.200000000000003,0,0,0,14.3,0,0,0,54.01,122.92,0.15,985,0.9,N/A
2019,7,28,22,15,24.200000000000003,0,0,0,14.3,0,0,0,54.01,123.07000000000001,0.15,985,0.8,N/A
2019,7,28,22,30,24.200000000000003,0,0,0,14.3,0,0,0,54.01,123,0.15,985,0.8,N/A
2019,7,28,22,45,24.1,0,0,0,14.200000000000001,0,0,0,53.96,122.71000000000001,0.15,985,0.7000000000000001,N/A
2019,7,28,23,0,24.1,0,0,0,14.200000000000001,0,0,0,53.96,122.21000000000001,0.15,985,0.7000000000000001,N/A
2019,7,28,23,15,24.1,0,0,0,14.200000000000001,0,0,0,53.96,121.51,0.15,985,0.7000000000000001,N/A
2019,7,28,23,30,24.1,0,0,0,14.200000000000001,0,0,0,53.96,120.60000000000001,0.15,985,0.7000000000000001,N/A
2019,7,28,23,45,24.1,0,0,0,14.200000000000001,0,0,0,53.96,119.5,0.15,985,0.7000000000000001,N/A
2019,7,29,0,0,24,0,0,0,14.100000000000001,0,0,0,54.09,118.22,0.15,984,0.4,N/A
2019,7,29,0,15,24,0,0,0,14.100000000000001,0,0,0,54.09,116.77,0.15,984,0.4,N/A
2019,7,29,0,30,23.900000000000002,0,0,0,14.100000000000001,0,0,0,54.42,115.16,0.15,984,0.4,N/A
2019,7,29,0,45,23.900000000000002,0,0,0,14,0,0,0,53.980000000000004,113.4,0.15,984,0.4,N/A
2019,7,29,1,0,23.900000000000002,0,0,0,14,0,0,0,53.980000000000004,111.52,0.15,984,0.30000000000000004,N/A
2019,7,29,1,15,23.8,0,0,0,14,0,0,0,54.300000000000004,109.5,0.15,984,0.4,N/A
2019,7,29,1,30,23.700000000000003,0,0,0,14,0,0,0,54.63,107.38,0.15,984,0.4,N/A
2019,7,29,1,45,23.6,0,0,0,13.9,0,0,0,54.69,105.15,0.15,984,0.4,N/A
2019,7,29,2,0,23.5,0,0,0,13.9,0,0,0,55.02,102.83,0.15,984,0.5,N/A
2019,7,29,2,15,23.400000000000002,0,0,0,13.9,0,0,0,55.35,100.43,0.15,984,0.6000000000000001,N/A
2019,7,29,2,30,23.3,0,0,0,13.9,0,0,0,55.69,97.95,0.15,984,0.7000000000000001,N/A
2019,7,29,2,45,23.200000000000003,0,0,0,13.8,0,0,0,55.59,95.4,0.15,984,0.7000000000000001,N/A
2019,7,29,3,0,23.1,0,0,0,13.8,0,0,0,55.92,92.79,0.15,984,0.8,N/A
2019,7,29,3,15,23.6,0,0,0,13.8,0,0,0,54.27,89.66,0.15,984,1,N/A
2019,7,29,3,30,24,18,119,24,13.8,18,119,24,52.980000000000004,87.18,0.15,984,1.3,N/A
2019,7,29,3,45,24.5,32,224,54,14,32,224,54,51.83,84.52,0.15,984,1.5,N/A
2019,7,29,4,0,24.900000000000002,45,322,91,14,45,322,91,50.61,81.76,0.15,984,1.7000000000000002,N/A
2019,7,29,4,15,25.6,56,405,134,14,56,405,134,48.56,78.95,0.15,984,1.5,N/A
2019,7,29,4,30,26.3,65,474,179,14,65,474,179,46.59,76.11,0.15,984,1.3,N/A
2019,7,29,4,45,27,75,523,226,14,75,523,226,44.93,73.24,0.15,984,1.2000000000000002,N/A
2019,7,29,5,0,27.700000000000003,82,572,275,14,82,572,275,43.13,70.34,0.15,984,1,N/A
2019,7,29,5,15,28.400000000000002,89,614,324,14,89,614,324,41.42,67.42,0.15,984,1,N/A
2019,7,29,5,30,29.200000000000003,94,650,374,14,94,650,374,39.550000000000004,64.49,0.15,984,1.1,N/A
2019,7,29,5,45,30,102,673,422,13.200000000000001,102,673,422,35.85,61.550000000000004,0.15,984,1.1,N/A
2019,7,29,6,0,30.700000000000003,107,700,472,13.200000000000001,107,700,472,34.45,58.6,0.15,984,1.2000000000000002,N/A
2019,7,29,6,15,31.200000000000003,111,724,520,13.200000000000001,111,724,520,33.480000000000004,55.65,0.15,984,1.3,N/A
2019,7,29,6,30,31.700000000000003,115,745,566,13.200000000000001,115,745,566,32.55,52.71,0.15,984,1.5,N/A
2019,7,29,6,45,32.300000000000004,121,759,611,12.9,121,759,611,30.72,49.77,0.15,984,1.7000000000000002,N/A
2019,7,29,7,0,32.800000000000004,124,775,654,12.9,124,775,654,29.87,46.85,0.15,984,1.8,N/A
2019,7,29,7,15,33.1,127,789,695,12.9,127,789,695,29.38,43.96,0.15,984,2,N/A
2019,7,29,7,30,33.4,130,802,734,12.9,130,802,734,28.89,41.11,0.15,984,2.2,N/A
2019,7,29,7,45,33.7,133,813,771,13.100000000000001,133,813,771,28.88,38.29,0.15,984,2.4000000000000004,N/A
2019,7,29,8,0,34.1,135,823,805,13.100000000000001,135,823,805,28.25,35.54,0.15,984,2.6,N/A
2019,7,29,8,15,34.300000000000004,137,831,836,13.100000000000001,137,831,836,27.94,32.87,0.15,984,2.8000000000000003,N/A
2019,7,29,8,30,34.5,139,839,863,13.100000000000001,139,839,863,27.63,30.310000000000002,0.15,984,3,N/A
2019,7,29,8,45,34.7,134,855,890,13.4,134,855,890,27.82,27.88,0.15,984,3.1,N/A
2019,7,29,9,0,34.9,135,862,913,13.4,135,862,913,27.51,25.63,0.15,984,3.3000000000000003,N/A
2019,7,29,9,15,35,136,866,930,13.4,136,866,930,27.36,23.61,0.15,984,3.5,N/A
2019,7,29,9,30,35.1,137,869,944,13.4,137,869,944,27.21,21.89,0.15,984,3.6,N/A
2019,7,29,9,45,35.2,136,877,957,13.600000000000001,136,877,957,27.32,20.55,0.15,983,3.8000000000000003,N/A
2019,7,29,10,0,35.300000000000004,136,878,963,13.600000000000001,136,878,963,27.17,19.66,0.15,983,3.9000000000000004,N/A
2019,7,29,10,15,35.2,136,878,965,13.600000000000001,136,878,965,27.32,19.29,0.15,983,4,N/A
2019,7,29,10,30,35.2,136,878,964,13.600000000000001,136,878,964,27.32,19.47,0.15,983,4.1000000000000005,N/A
2019,7,29,10,45,35.2,132,886,963,13.600000000000001,132,886,963,27.35,20.19,0.15,983,4.2,N/A
2019,7,29,11,0,35.1,131,884,954,13.600000000000001,131,884,954,27.5,21.39,0.15,983,4.4,N/A
2019,7,29,11,15,35,131,881,942,13.600000000000001,131,881,942,27.650000000000002,22.990000000000002,0.15,983,4.4,N/A
2019,7,29,11,30,34.9,130,877,926,13.600000000000001,130,877,926,27.8,24.91,0.15,983,4.4,N/A
2019,7,29,11,45,34.800000000000004,126,879,909,13.5,126,879,909,27.79,27.09,0.15,983,4.5,N/A
2019,7,29,12,0,34.7,125,874,886,13.5,125,874,886,27.95,29.46,0.15,983,4.5,N/A
2019,7,29,12,15,34.5,124,867,859,13.5,124,867,859,28.26,31.990000000000002,0.15,983,4.5,N/A
2019,7,29,12,30,34.300000000000004,122,860,829,13.5,122,860,829,28.57,34.63,0.15,983,4.5,N/A
2019,7,29,12,45,34.1,118,857,800,13.5,118,857,800,28.84,37.36,0.15,983,4.4,N/A
2019,7,29,13,0,33.9,116,847,764,13.5,116,847,764,29.16,40.15,0.15,983,4.4,N/A
2019,7,29,13,15,33.6,114,836,725,13.5,114,836,725,29.650000000000002,43,0.15,983,4.3,N/A
2019,7,29,13,30,33.300000000000004,111,823,684,13.5,111,823,684,30.150000000000002,45.88,0.15,983,4.3,N/A
